,frame,ficTracTReadMs,ficTracTWriteMs,dx,dy,dz
23158,11096.0,76971.0,76971.0,-0.002012459095567465,0.0006567554664798081,0.0024121608585119247
23159,11096.0,76974.0,76974.0,0.00034407174098305404,0.0007994228508323431,-0.004532347433269024
23160,11097.0,76977.0,76977.0,0.00013350092922337353,0.0007869158871471882,-0.003859379794448614
23161,11097.0,76980.0,76980.0,-0.001310157822445035,-0.0034484616480767727,0.00635459553450346
23162,11098.0,76983.0,76983.0,0.007239201106131077,0.0020760332699865103,-0.0013037173775956035
23163,11098.0,76986.0,76986.0,-0.005499151535332203,-0.0012153072748333216,0.005119022447615862
23164,11098.0,76989.0,76989.0,-0.004309366457164288,-0.0009371827472932637,0.004543117713183165
23165,11099.0,76992.0,76992.0,0.004205154720693827,0.0006885438924655318,-0.00762325432151556
23166,11099.0,76996.0,76996.0,0.0015375901712104678,-0.0005382895469665527,-0.0016582704847678542
23167,11100.0,76998.0,76998.0,0.0020209152717143297,-0.0006909838411957026,0.001150083146058023
23168,11100.0,77001.0,77001.0,-0.003566623665392399,0.0011428841389715672,0.000432328088209033
23169,11101.0,77004.0,77004.0,-0.0008506588637828827,0.00024148098600562662,-0.0010109608992934227
23170,11102.0,77010.0,77010.0,-0.0003558252938091755,-0.001387187629006803,-0.0017710120882838964
23171,11102.0,77014.0,77014.0,-0.0004514592874329537,0.0019783570896834135,0.00280240410938859
23172,11102.0,77016.0,77016.0,0.0005381671362556517,0.002394717652350664,0.0009113720734603703
23173,11104.0,77022.0,77022.0,0.0011689577950164676,0.0005687796510756016,0.00010636249498929828
23174,11104.0,77025.0,77025.0,-0.0001624386350158602,-0.00026943234843201935,-0.00015287256974261254
23175,11104.0,77029.0,77029.0,-0.0013209288008511066,-0.00010656040103640407,-0.000464713666588068
23176,11105.0,77032.0,77032.0,0.00046745085273869336,0.0011506595183163881,0.0005369287682697177
23177,11105.0,77035.0,77035.0,0.0015875293174758554,0.0010337671265006065,0.0007494435994885862
23178,11105.0,77037.0,77037.0,0.0015985817881301045,-0.0027991896495223045,-0.0004070526920258999
23179,11109.0,77050.0,77050.0,-0.0002879193052649498,0.0054434617049992085,0.015178216621279716
23180,11109.0,77053.0,77053.0,-0.002705077175050974,-0.007296150084584951,-0.011178744956851006
23181,11109.0,77056.0,77056.0,-0.007345919497311115,0.006187121383845806,-0.00836793053895235
23182,11109.0,77060.0,77060.0,0.006479733623564243,-0.005230012349784374,0.013313953764736652
23183,11109.0,77062.0,77062.0,0.010735101997852325,0.0025278027169406414,0.004354143049567938
23184,11109.0,77065.0,77065.0,-0.008299858309328556,-0.0008683866471983492,-0.0023232067469507456
23185,11110.0,77069.0,77069.0,0.0043112169951200485,-0.000851749733556062,-0.0011508523020893335
23186,11110.0,77072.0,77072.0,-0.006058358121663332,-0.0010734591633081436,-0.0003558107418939471
23187,11111.0,77075.0,77075.0,0.0022986815311014652,-0.0010016798041760921,0.0012290634913370013
23188,11111.0,77078.0,77078.0,0.002035274403169751,-0.00018408747564535588,-0.0004642033891286701
23189,11112.0,77081.0,77081.0,-0.002851041965186596,0.0023167268373072147,0.00023860512010287493
23190,11112.0,77084.0,77084.0,-0.0021914737299084663,0.0024407492019236088,0.0010907514952123165
23191,11113.0,77087.0,77087.0,-0.0007932513835839927,0.0009808337781578302,0.001036277157254517
23192,11113.0,77089.0,77089.0,-0.00020485048298723996,0.0007133579929359257,0.00048555119428783655
23193,11113.0,77093.0,77093.0,0.0008768950356170535,-0.00047980673843994737,-0.0020148735493421555
23194,11114.0,77096.0,77096.0,0.0019313484663143754,0.002575669204816222,-0.005991656333208084
23195,11114.0,77099.0,77099.0,0.0034935567528009415,-0.007135992404073477,0.003278832184150815
23196,11115.0,77102.0,77102.0,0.01445214543491602,0.010915767401456833,-0.0045820618979632854
23197,11115.0,77105.0,77105.0,-0.009243171662092209,-0.004982128273695707,-0.012841322459280491
23198,11116.0,77108.0,77108.0,0.0033448142930865288,0.001215722062624991,0.005209397058933973
23199,11116.0,77111.0,77111.0,0.0003510522947181016,-0.0011187316849827766,0.001065150834619999
23200,11117.0,77117.0,77117.0,0.00881869811564684,0.005654506850987673,-0.0012873716186732054
23201,11117.0,77121.0,77121.0,-0.004416973330080509,-0.005538127385079861,-0.003103401744738221
23202,11118.0,77124.0,77124.0,-0.012763109989464283,0.0010754995746538043,0.00927013624459505
23203,11118.0,77127.0,77127.0,0.013851250521838665,0.004788835067301989,-0.0012821070849895477
23204,11119.0,77130.0,77130.0,-0.003546514781191945,-0.00962679274380207,-0.008876285515725613
23205,11119.0,77133.0,77133.0,0.01044983696192503,0.0014276099391281605,0.00384128768928349
23206,11120.0,77135.0,77135.0,0.01624240167438984,0.007182624191045761,0.002321154111996293
23207,11120.0,77138.0,77138.0,-0.008822669275105,-0.0057802340015769005,-0.0058684395626187325
23208,11120.0,77141.0,77141.0,-0.01823539286851883,-0.003423055401071906,0.0010970465373247862
23209,11122.0,77148.0,77148.0,0.0008096133824437857,0.0013417971786111593,0.0013098700437694788
23210,11122.0,77150.0,77150.0,0.0003731284523382783,0.0015493771061301231,0.0011799134081229568
23211,11122.0,77153.0,77153.0,0.0003991251578554511,0.001170271192677319,0.0025909102987498045
23212,11124.0,77160.0,77160.0,-0.0010090626310557127,-0.001311308704316616,-0.000252508936682716
23213,11124.0,77163.0,77163.0,-0.0059125362895429134,-0.0029517884831875563,0.0013182340189814568
23214,11124.0,77166.0,77166.0,0.01249476708471775,0.003374068532139063,0.004517207853496075
23215,11124.0,77168.0,77168.0,-0.0031189038418233395,-0.011221340857446194,-0.009735225699841976
23216,11125.0,77173.0,77173.0,0.0008042847039178014,0.003681350266560912,0.007580037694424391
23217,11125.0,77175.0,77175.0,-0.0051397825591266155,0.0050415596924722195,-0.005518991034477949
23218,11126.0,77178.0,77178.0,-0.00504085561260581,-0.002504464704543352,-0.00667424313724041
23219,11126.0,77180.0,77180.0,0.009426204487681389,0.0017327044624835253,0.006051409058272839
23220,11127.0,77184.0,77184.0,-0.00410071574151516,-0.005841200239956379,-0.0005660258466377854
23221,11127.0,77187.0,77187.0,-0.002308547031134367,0.008142789825797081,-0.00031635529012419283
23222,11127.0,77191.0,77191.0,0.004718021024018526,-0.00611864821985364,0.0067442236468195915
23223,11128.0,77194.0,77194.0,0.004664046224206686,0.00936066173017025,-0.005020140204578638
23224,11128.0,77196.0,77196.0,-0.004919787868857384,-0.008213134482502937,0.0054136416874825954
23225,11129.0,77199.0,77199.0,-0.004443910904228687,0.00690676923841238,-0.007538342382758856
23226,11129.0,77202.0,77202.0,-0.00320404558442533,-0.004107207991182804,0.0052598342299461365
23227,11130.0,77205.0,77205.0,-0.002232567872852087,-0.002685192273929715,0.005561220925301313
23228,11130.0,77208.0,77208.0,0.0020647684577852488,-0.0019187568686902523,-0.006005322560667992
23229,11130.0,77211.0,77211.0,0.004913125652819872,-0.0018604237120598555,-0.0045462255366146564
23230,11131.0,77214.0,77214.0,0.00024334495537914336,0.003193073673173785,0.005362894386053085
23231,11131.0,77218.0,77218.0,0.0006774330395273864,0.002686328487470746,0.004368811845779419
23232,11132.0,77221.0,77221.0,-0.020833615213632584,-0.008534141816198826,0.00671771913766861
23233,11132.0,77224.0,77224.0,0.0021752920001745224,-0.002205112250521779,-0.00020362950454000384
23234,11133.0,77227.0,77227.0,0.0006108595407567918,-0.0030812546610832214,-0.0007881465135142207
23235,11133.0,77230.0,77230.0,0.0008229106315411627,0.0034768760669976473,0.0009781416738405824
23236,11134.0,77233.0,77233.0,-0.0014795202296227217,0.0028937500901520252,0.0020105657167732716
23237,11134.0,77235.0,77235.0,-0.0009403419098816812,-0.002872888697311282,-0.0038992909248918295
23238,11134.0,77240.0,77240.0,-0.004219554364681244,0.00041754881385713816,0.001241088379174471
23239,11135.0,77242.0,77242.0,0.006937755271792412,0.007323042489588261,0.007268032059073448
23240,11135.0,77246.0,77246.0,0.004448834806680679,-0.0025265621952712536,-0.0010826489888131618
23241,11136.0,77248.0,77248.0,-0.018478939309716225,-0.0022269785404205322,-0.0009601138299331069
23242,11136.0,77251.0,77251.0,0.018812110647559166,0.005278961267322302,0.0016382929170504212
23243,11137.0,77254.0,77254.0,-0.0006274213083088398,-0.0035364055074751377,-0.016327809542417526
23244,11137.0,77258.0,77258.0,0.005973611958324909,0.006020728033035994,0.004700252320617437
23245,11138.0,77261.0,77261.0,-0.011089892126619816,-0.009920308366417885,0.00791827030479908
23246,11138.0,77263.0,77263.0,-0.003615274326875806,-0.0023105526342988014,-0.0049747624434530735
23247,11138.0,77266.0,77266.0,0.0013402854092419147,0.004948632791638374,0.007000875659286976
23248,11139.0,77269.0,77269.0,0.017616651952266693,0.0027012890204787254,-0.012823554687201977
23249,11140.0,77276.0,77276.0,-0.015101287513971329,-0.003991863690316677,0.010166757740080357
23250,11140.0,77278.0,77278.0,0.002309942152351141,0.00020786763343494385,-0.0006472948007285595
23251,11141.0,77281.0,77281.0,0.00037662393879145384,0.0006567267118953168,0.0007410044781863689
23252,11141.0,77285.0,77285.0,0.0008830971200950444,0.0001597547234268859,0.00013714793021790683
23253,11145.0,77297.0,77297.0,0.0022767107002437115,-0.0015853573568165302,-0.0013911203714087605
23254,11145.0,77301.0,77301.0,-0.007370465900748968,-0.0014544720761477947,-0.0012937530409544706
23255,11145.0,77303.0,77303.0,-0.0014213714748620987,0.0027154400013387203,-0.0023783408105373383
23256,11145.0,77305.0,77305.0,0.005291708279401064,0.005778879392892122,0.006183614954352379
23257,11145.0,77309.0,77309.0,-0.00011848672875203192,-0.005698478315025568,-0.0020840370561927557
23258,11145.0,77312.0,77312.0,-0.0014804000966250896,-0.0048471009358763695,-0.0015493669779971242
23259,11145.0,77315.0,77315.0,-0.007599982898682356,0.00679248059168458,-0.0008923665154725313
23260,11146.0,77317.0,77317.0,0.0017908200388774276,0.0004303070018067956,0.0007256516837514937
23261,11146.0,77322.0,77322.0,-0.0006312335026450455,-0.0004465379170142114,0.0001713648234726861
23262,11149.0,77331.0,77331.0,0.00023066809808369726,-0.0005213628173805773,0.00032611374626867473
23263,11149.0,77334.0,77334.0,0.0002105463354382664,-0.0004268176562618464,0.0003004948375746608
23264,11149.0,77337.0,77337.0,-0.0005039990064688027,0.0005068806349299848,-0.0007041746284812689
23265,11149.0,77340.0,77340.0,-0.00043254447518847883,0.0004135107737965882,-0.0006037076818756759
23266,11149.0,77343.0,77343.0,-0.0006929548690095544,0.00024106389901135117,0.00034626518026925623
23267,11150.0,77346.0,77346.0,-0.0006669138092547655,0.00025830857339315116,0.00025126789114438
23268,11150.0,77349.0,77349.0,-0.0006669138092547655,0.00025830857339315116,0.00025126789114438
23269,11153.0,77358.0,77358.0,0.0001921670336741954,-0.000588369439356029,0.00010409572132630274
23270,11153.0,77361.0,77361.0,0.00016813792171888053,-0.0005091558559797704,-0.0014718698803335428
23271,11153.0,77364.0,77364.0,0.009632188826799393,0.0042690555565059185,0.007836148142814636
23272,11153.0,77368.0,77368.0,0.014603805728256702,0.004520685877650976,-0.024763770401477814
23273,11153.0,77371.0,77371.0,-0.00801739189773798,-0.0029940332751721144,0.005087686702609062
23274,11154.0,77374.0,77374.0,0.0011955734807997942,-0.005604429170489311,-0.0053697191178798676
23275,11154.0,77376.0,77376.0,0.005860484205186367,0.004552551079541445,0.006199560593813658
23276,11155.0,77379.0,77379.0,0.006273937877267599,0.0038208705373108387,0.004934300668537617
23277,11155.0,77382.0,77382.0,-0.0020374334417283535,-0.0053256661631166935,-0.00967605970799923
23278,11156.0,77385.0,77385.0,-0.002136907773092389,0.008473389782011509,0.006996680982410908
23279,11156.0,77388.0,77388.0,-0.012336685322225094,-0.004435812123119831,-0.003886661259457469
23280,11156.0,77392.0,77392.0,0.007480349857360125,-0.001229939516633749,0.007699461653828621
23281,11157.0,77395.0,77395.0,0.008077352307736874,0.0041290223598480225,-0.010005242191255093
23282,11157.0,77398.0,77398.0,-0.012804564088582993,-0.0003813355870079249,-0.0009729244629852474
23283,11158.0,77400.0,77400.0,-0.0035286566708236933,-0.002668076427653432,-0.0038933749310672283
23284,11158.0,77403.0,77403.0,0.006916374899446964,-0.0001000684715108946,0.007520643994212151
23285,11159.0,77407.0,77407.0,0.01062803529202938,0.002929290058091283,-0.0026048787403851748
23286,11159.0,77409.0,77409.0,0.007103243842720985,0.0001794771378627047,-0.00012292267638258636
23287,11160.0,77412.0,77412.0,-0.017169009894132614,-0.008286437019705772,-0.0006401402060873806
23288,11160.0,77415.0,77415.0,0.005248625297099352,0.000622296123765409,-0.0034444339107722044
23289,11160.0,77419.0,77419.0,-0.0023214269895106554,0.004608114715665579,0.006750090047717094
23290,11162.0,77425.0,77425.0,-0.011587831191718578,-0.0089406818151474,-0.0067374552600085735
23291,11162.0,77428.0,77428.0,-0.00024398459936492145,0.004519716836512089,0.009948954917490482
23292,11162.0,77431.0,77431.0,-0.004846915137022734,-0.004937189631164074,-0.0062018465250730515
23293,11163.0,77435.0,77435.0,0.010248231701552868,0.00010349405783927068,-0.0013198023661971092
23294,11163.0,77437.0,77437.0,0.0007887108367867768,-0.004151118453592062,-0.0020016252528876066
23295,11163.0,77440.0,77440.0,0.001382986782118678,0.006172397173941135,0.009773933328688145
23296,11164.0,77443.0,77443.0,-0.0064950003288686275,-0.003963884897530079,-0.007284332532435656
23297,11164.0,77446.0,77446.0,-0.00022768470807932317,0.007921372540295124,0.003851566929370165
23298,11165.0,77450.0,77450.0,0.008959884755313396,-0.0007801306201145053,0.000319974817102775
23299,11165.0,77452.0,77452.0,-0.009140009991824627,0.005034598521888256,-0.004095843061804771
23300,11166.0,77456.0,77456.0,-0.002863190369680524,-0.0061590769328176975,0.0031392197124660015
23301,11166.0,77458.0,77458.0,0.00037085177609696984,-0.007407848257571459,-0.0038580792024731636
23302,11167.0,77462.0,77462.0,-0.006759024690836668,0.012689259834587574,0.011876109056174755
23303,11167.0,77465.0,77465.0,-0.0016819000011309981,-0.005508379079401493,0.011388671584427357
23304,11167.0,77467.0,77467.0,-0.011965254321694374,-0.004635601304471493,-0.006733424495905638
23305,11168.0,77471.0,77471.0,0.014006429351866245,0.0008813066524453461,0.004342166241258383
23306,11168.0,77473.0,77473.0,0.00951593928039074,-0.005750425159931183,-0.0021967566572129726
23307,11169.0,77476.0,77476.0,-0.009525698609650135,0.001983404392376542,-0.0013396292924880981
23308,11169.0,77480.0,77480.0,-0.007613095920532942,-0.0053449347615242004,-0.002489452250301838
23309,11170.0,77484.0,77484.0,-0.0007483642548322678,0.002380036050453782,0.0029641464352607727
23310,11170.0,77486.0,77486.0,0.00043843730236403644,0.001122603309340775,-0.0004507564881350845
23311,11170.0,77489.0,77489.0,0.0031010566744953394,-0.0022296083625406027,-0.0011742346687242389
23312,11171.0,77492.0,77492.0,0.0002984826860483736,-0.0004637190140783787,-0.0003505160566419363
23313,11171.0,77495.0,77495.0,-0.0007644952856935561,-0.0007506158435717225,-0.00044773981790058315
23314,11172.0,77498.0,77498.0,-0.0006330217001959682,-0.0007361777243204415,-0.0004452430584933609
23315,11172.0,77501.0,77501.0,-0.001631103572435677,-0.0003041514428332448,0.0005713425343856215
23316,11173.0,77504.0,77504.0,0.0009365571313537657,0.0019700168631970882,-0.000538086867891252
23317,11173.0,77507.0,77507.0,0.003733338788151741,0.0004262551083229482,-0.005406104493886232
23318,11174.0,77511.0,77511.0,0.014530165120959282,0.0024969766382128,-0.0020219525322318077
23319,11174.0,77514.0,77514.0,0.0009823263389989734,0.0029108428861945868,-0.004137513227760792
23320,11174.0,77517.0,77517.0,-0.003210494527593255,-0.00040771657950244844,-0.0010357818100601435
23321,11175.0,77520.0,77520.0,-0.0020010494627058506,-0.0012129420647397637,-0.001161671243607998
23322,11175.0,77523.0,77523.0,-0.0010420667240396142,-0.0007615323993377388,-0.0019423216581344604
23323,11176.0,77526.0,77526.0,-0.0012374253710731864,-0.0006105824722908437,-0.0008875284111127257
23324,11176.0,77528.0,77528.0,-0.0012281450908631086,-0.0006290605524554849,-0.0009853672236204147
23325,11177.0,77532.0,77532.0,-0.002334792399778962,-0.0005900693940930068,0.00012964039342477918
23326,11177.0,77535.0,77535.0,0.006827703211456537,0.004817003384232521,0.00319484481588006
23327,11177.0,77537.0,77537.0,-0.007126512471586466,-0.0045857178047299385,-0.0037218574434518814
23328,11178.0,77541.0,77541.0,-0.015944601967930794,0.004490494262427092,0.004667019005864859
23329,11178.0,77543.0,77543.0,-0.004023347981274128,0.004435649607330561,0.003812086768448353
23330,11179.0,77547.0,77547.0,0.002305782400071621,-0.0030865499284118414,-0.003880089148879051
23331,11179.0,77551.0,77551.0,0.008929355069994926,-0.006622911896556616,0.006255507469177246
23332,11180.0,77554.0,77554.0,-0.006804473232477903,-0.002803715178743005,-0.0102286571636796
23333,11180.0,77557.0,77557.0,0.008371124975383282,0.006368096452206373,-0.0034219000954180956
23334,11181.0,77559.0,77559.0,0.008456817828118801,0.005114527884870768,-0.003898544469848275
23335,11181.0,77563.0,77563.0,0.014230365864932537,-0.002374484436586499,0.015139484778046608
23336,11181.0,77566.0,77566.0,-0.02033144421875477,-0.0027441747952252626,-0.005497443024069071
23337,11182.0,77569.0,77569.0,-0.017075330018997192,0.0011634946567937732,-0.000182785777724348
23338,11182.0,77572.0,77572.0,0.005813139025121927,0.001002596807666123,0.0012808721512556076
23339,11183.0,77575.0,77575.0,0.007600042037665844,-0.004982164595276117,0.004876891151070595
23340,11183.0,77578.0,77578.0,0.003664226969704032,0.0046662441454827785,-0.008934666402637959
23341,11184.0,77581.0,77581.0,0.004273328930139542,0.0031059340108186007,-0.006470932625234127
23342,11184.0,77583.0,77583.0,0.0029891503509134054,0.0013454236323013902,0.012567897327244282
23343,11185.0,77586.0,77586.0,-0.007979131303727627,-0.007841912098228931,-0.0016810208326205611
23344,11185.0,77590.0,77590.0,-0.010285520926117897,0.005626277532428503,-0.0032853183802217245
23345,11185.0,77593.0,77593.0,-0.00921806413680315,0.0015563147608190775,0.005098260007798672
23346,11187.0,77598.0,77598.0,-0.0031555253081023693,0.0013008114183321595,-0.00037379443529061973
23347,11187.0,77602.0,77602.0,0.0018551367102190852,0.0010916829342022538,-0.0020449627190828323
23348,11187.0,77606.0,77606.0,0.006132384762167931,-0.005961167626082897,-0.00036956043913960457
23349,11188.0,77608.0,77608.0,0.00711490074172616,-0.0022563301026821136,-0.0006215613102540374
23350,11188.0,77612.0,77612.0,0.007620077580213547,-0.0018512611277401447,0.0006253697792999446
23351,11188.0,77615.0,77615.0,0.012220480479300022,0.0025900988839566708,0.0002852839243132621
23352,11190.0,77621.0,77621.0,0.0022479244507849216,0.00021467691112775356,0.0010600043460726738
23353,11190.0,77623.0,77623.0,0.002555802231654525,0.002385273575782776,0.0003650053113233298
23354,11190.0,77626.0,77626.0,-0.013447326608002186,-0.0019320069113746285,-0.0005381761584430933
23355,11191.0,77629.0,77629.0,-0.012895001098513603,-0.0006472216919064522,-0.0005810637376271188
23356,11191.0,77632.0,77632.0,-0.012789897620677948,-0.0007345640333369374,-0.000567145470995456
23357,11192.0,77635.0,77635.0,-0.0014695104910060763,0.004591359756886959,0.003644935553893447
23358,11192.0,77638.0,77638.0,-0.0016982366796582937,0.0010960634099319577,-0.0010560516966506839
23359,11192.0,77641.0,77641.0,-0.0023230991791933775,-0.0012720931554213166,0.000243666727328673
23360,11193.0,77644.0,77644.0,0.0004268775228410959,-0.00013066378596704453,0.0002381694648647681
23361,11193.0,77648.0,77648.0,-0.0005029228050261736,-0.00023315336147788912,-0.0005209842347539961
23362,11194.0,77651.0,77651.0,0.003227248787879944,0.0002222128096036613,0.00026879034703597426
23363,11194.0,77653.0,77653.0,0.002860833192244172,0.00017682609905023128,0.00019732274813577533
23364,11195.0,77656.0,77656.0,0.001962182344868779,-0.00025648542214185,0.00012900047295261174
23365,11195.0,77659.0,77659.0,0.001820273231714964,0.0010891896672546864,0.0001492830051574856
23366,11196.0,77663.0,77663.0,0.0019883911591023207,0.0017700307071208954,0.0011829013237729669
23367,11196.0,77666.0,77666.0,0.0007585182902403176,0.0011667974758893251,0.0010948751587420702
23368,11196.0,77668.0,77668.0,0.004177256021648645,-0.008325077593326569,0.010860000737011433
23369,11197.0,77672.0,77672.0,0.006176438648253679,-0.006010669749230146,-0.000985506339929998
23370,11197.0,77675.0,77675.0,-0.01108370441943407,0.004472725093364716,0.008093778975307941
23371,11198.0,77677.0,77677.0,0.007261987309902906,0.0004154126800131053,-0.00673051318153739
23372,11198.0,77682.0,77682.0,0.008843531832098961,0.006814301013946533,-0.0006139521719887853
23373,11199.0,77684.0,77684.0,0.013531045988202095,-0.00019236655498389155,-0.012710360810160637
23374,11199.0,77687.0,77687.0,-0.0016002805205062032,-0.003130876226350665,-0.004478482995182276
23375,11199.0,77690.0,77690.0,-0.0020975028164684772,0.0015112088294699788,0.006178562995046377
23376,11200.0,77693.0,77693.0,-0.001160907093435526,0.0010863265488296747,0.006044851616024971
23377,11200.0,77697.0,77697.0,-0.023988716304302216,-0.0042388285510241985,0.010336796753108501
23378,11201.0,77700.0,77700.0,0.008389757946133614,-0.00026063178665935993,0.000850857060868293
23379,11201.0,77703.0,77703.0,-0.0069086286239326,0.0010637209052219987,-0.0025347804185003042
23380,11202.0,77706.0,77706.0,0.01234180387109518,0.0008883123518899083,0.005620246287435293
23381,11203.0,77712.0,77712.0,0.00017134596419055015,0.002490684390068054,-0.0017332585994154215
23382,11203.0,77715.0,77715.0,-0.010748190805315971,-0.0007725963369011879,0.001374275074340403
23383,11203.0,77718.0,77718.0,-0.00710470974445343,0.0007570846355520189,0.0028501786291599274
23384,11204.0,77721.0,77721.0,0.011261992156505585,-0.0023400960490107536,-0.0007862569764256477
23385,11204.0,77724.0,77724.0,0.006863641086965799,0.00024140419554896653,-0.0012483280152082443
23386,11205.0,77727.0,77727.0,-0.0040408591739833355,-0.0017169535858556628,0.002223080489784479
23387,11205.0,77730.0,77730.0,-0.0029250462539494038,-0.0015439584385603666,0.0018840240081772208
23388,11206.0,77733.0,77733.0,-0.004040530417114496,0.0005729111726395786,0.001619730843231082
23389,11206.0,77736.0,77736.0,0.0006014592945575714,0.0016458977479487658,-0.00024401466362178326
23390,11206.0,77739.0,77739.0,0.005082375835627317,-0.0014236425049602985,-0.0007191335898824036
23391,11207.0,77743.0,77743.0,0.002896515652537346,0.0015785255236551166,-0.004494091030210257
23392,11208.0,77746.0,77746.0,-0.001948538119904697,-0.0033297347836196423,0.002064079511910677
23393,11208.0,77749.0,77749.0,0.005688468459993601,-0.0034669532906264067,0.008275330066680908
23394,11208.0,77752.0,77752.0,0.0011597941629588604,0.0050209020264446735,-0.005230799317359924
23395,11209.0,77755.0,77755.0,-0.008124974556267262,-0.0005556509713642299,-0.0010480418568477035
23396,11209.0,77758.0,77758.0,-0.0008018770604394376,-0.00178682547993958,-0.0016559646464884281
23397,11210.0,77761.0,77761.0,-0.00028466025833040476,0.0043217455968260765,-0.0015612476272508502
23398,11210.0,77763.0,77763.0,0.00039635098073631525,0.003595155430957675,-0.0009773880010470748
23399,11210.0,77766.0,77766.0,0.005625633522868156,-0.0032733380794525146,0.006363751366734505
23400,11211.0,77769.0,77769.0,0.014380308799445629,0.0014339856570586562,0.0032166086602956057
23401,11211.0,77772.0,77772.0,-0.021584808826446533,0.001111477380618453,-0.010074466466903687
23402,11212.0,77775.0,77775.0,-0.01247344259172678,0.005553539376705885,-0.004460432101041079
23403,11212.0,77779.0,77779.0,-0.00914863683283329,-0.002949468092992902,0.004359473939985037
23404,11213.0,77782.0,77782.0,0.030336322262883186,-0.0018219280755147338,-0.003561836201697588
23405,11213.0,77785.0,77785.0,0.01199525035917759,0.001060189795680344,0.010337414219975471
23406,11214.0,77787.0,77787.0,-0.013568969443440437,-0.00701562874019146,-0.010781613178551197
23407,11214.0,77791.0,77791.0,-0.011578754521906376,0.0028016502037644386,0.003427900141105056
23408,11214.0,77794.0,77794.0,-0.01150778029114008,0.0018977662548422813,0.002204939490184188
23409,11215.0,77797.0,77797.0,0.018763063475489616,-0.00422994839027524,0.0028379717841744423
23410,11215.0,77800.0,77800.0,0.013815036974847317,0.00960419699549675,0.00017921734252013266
23411,11216.0,77803.0,77803.0,-0.0036147201899439096,-0.010126340202987194,-0.004787291865795851
23412,11216.0,77806.0,77806.0,-0.009849032387137413,0.0007195042562671006,0.0054256124421954155
23413,11217.0,77809.0,77809.0,0.0017502426635473967,-0.0018072319217026234,-0.005835084710270166
23414,11217.0,77812.0,77812.0,-0.0016379625303670764,0.005229208618402481,0.0016486261738464236
23415,11218.0,77818.0,77818.0,-0.00020217990095261484,-0.0032809230033308268,0.0024583600461483
23416,11218.0,77822.0,77822.0,-0.0025738102849572897,0.0014820211799815297,0.0013890397967770696
23417,11219.0,77825.0,77825.0,0.00011256948346272111,0.0018668653210625052,-0.0014034508494660258
23418,11219.0,77827.0,77827.0,0.0018886786419898272,0.002013702178373933,-0.004071681294590235
23419,11221.0,77834.0,77834.0,-0.0006740544340573251,0.0007851342088542879,-0.0004339923325460404
23420,11221.0,77837.0,77837.0,-0.001451671589165926,0.0008271309779956937,-0.0010613262420520186
23421,11221.0,77840.0,77840.0,0.00014070917677599937,-0.00045227838563732803,0.0005422438844107091
23422,11225.0,77855.0,77855.0,0.005143771413713694,-0.0010711360955610871,-0.001566319726407528
23423,11225.0,77858.0,77858.0,0.0038971323519945145,-0.0029496289789676666,-0.0054491786286234856
23424,11225.0,77861.0,77861.0,-0.005598962772637606,0.004398931749165058,0.004691925831139088
23425,11225.0,77864.0,77864.0,0.003120908048003912,-0.004770726431161165,0.0019156343769282103
23426,11225.0,77866.0,77866.0,-0.009617472998797894,-0.0014028166187927127,0.011629714630544186
23427,11225.0,77871.0,77871.0,0.008864827454090118,0.0025498110335320234,-0.010003767907619476
23428,11226.0,77874.0,77874.0,-0.002955076517537236,0.001986239105463028,-0.0033001299016177654
23429,11226.0,77876.0,77876.0,-0.011428125202655792,-0.002277456922456622,0.004408637993037701
23430,11227.0,77879.0,77879.0,0.015538671053946018,0.0010031347628682852,-0.0016838450683280826
23431,11227.0,77882.0,77882.0,0.014537299983203411,0.0008670781389810145,0.011974413879215717
23432,11228.0,77885.0,77885.0,-0.01014355942606926,0.002589416690170765,-0.013525659218430519
23433,11228.0,77888.0,77888.0,0.001242379192262888,-0.005731636192649603,-0.003383306320756674
23434,11228.0,77891.0,77891.0,-0.0029287899378687143,0.005585215985774994,0.00681648263707757
23435,11229.0,77894.0,77894.0,0.002190631814301014,-0.0027603469789028168,-0.009151693433523178
23436,11229.0,77898.0,77898.0,-0.0028393075335770845,0.007704480085521936,0.0018448156770318747
23437,11230.0,77900.0,77900.0,0.0013030421687290072,-0.00861964002251625,0.008444596081972122
23438,11230.0,77903.0,77903.0,0.004514786414802074,0.0007163623813539743,-0.0005853846087120473
23439,11231.0,77907.0,77907.0,-0.0157017819583416,0.0019948475528508425,0.0009886816842481494
23440,11231.0,77910.0,77910.0,0.010061289183795452,0.0009861655998975039,-0.0020244126208126545
23441,11232.0,77913.0,77913.0,-0.0002668045926839113,-0.0015175521839410067,-0.002999603282660246
23442,11233.0,77918.0,77918.0,-0.0050834477879107,-0.0005087936879135668,-0.00028922822093591094
23443,11233.0,77922.0,77922.0,-0.004334385972470045,0.0014461495447903872,0.000530433258973062
23444,11233.0,77925.0,77925.0,0.018651040270924568,-0.0016814086120575666,0.0024254191666841507
23445,11234.0,77928.0,77928.0,-0.0038835923187434673,0.005124993622303009,-0.007316755596548319
23446,11234.0,77932.0,77932.0,0.001485925167798996,-0.007885041646659374,0.0028559784404933453
23447,11235.0,77934.0,77934.0,-0.002769717713817954,0.005478363484144211,-0.00012126287037972361
